Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
57,2952.0,2952.0,3718.0,3718.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2261.0,2261.0,577.0,577.0,70.3190747052459,70.3190747052459,22.61,22.61,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
58,2982.0,2982.0,3774.0,3774.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2205.0,2205.0,577.0,577.0,70.3190747052459,70.3190747052459,22.05,22.05,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
59,3012.0,3012.0,3830.0,3830.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2149.0,2149.0,577.0,577.0,70.3190747052459,70.3190747052459,21.49,21.49,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
60,3042.0,3042.0,3886.0,3886.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2093.0,2093.0,577.0,577.0,70.3190747052459,70.3190747052459,20.93,20.93,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
61,3072.0,3072.0,3942.0,3942.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2037.0,2037.0,577.0,577.0,70.3190747052459,70.3190747052459,20.37,20.37,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
62,3102.0,3102.0,3998.0,3998.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1981.0,1981.0,577.0,577.0,70.3190747052459,70.3190747052459,19.81,19.81,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
63,3132.0,3132.0,4054.0,4054.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1925.0,1925.0,577.0,577.0,70.3190747052459,70.3190747052459,19.25,19.25,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
64,3162.0,3162.0,4110.0,4110.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1869.0,1869.0,577.0,577.0,70.3190747052459,70.3190747052459,18.69,18.69,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
65,3192.0,3192.0,4166.0,4166.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1813.0,1813.0,577.0,577.0,70.3190747052459,70.3190747052459,18.13,18.13,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
66,3222.0,3222.0,4222.0,4222.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1757.0,1757.0,577.0,577.0,70.3190747052459,70.3190747052459,17.57,17.57,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
67,3252.0,3252.0,4278.0,4278.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1701.0,1701.0,577.0,577.0,70.3190747052459,70.3190747052459,17.01,17.01,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
68,3282.0,3282.0,4334.0,4334.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1645.0,1645.0,577.0,577.0,70.3190747052459,70.3190747052459,16.45,16.45,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
69,3312.0,3312.0,4390.0,4390.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1589.0,1589.0,577.0,577.0,70.3190747052459,70.3190747052459,15.89,15.89,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
70,3342.0,3342.0,4446.0,4446.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1533.0,1533.0,577.0,577.0,70.3190747052459,70.3190747052459,15.33,15.33,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
71,3372.0,3372.0,4502.0,4502.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1477.0,1477.0,577.0,577.0,70.3190747052459,70.3190747052459,14.77,14.77,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
72,3402.0,3402.0,4558.0,4558.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1421.0,1421.0,577.0,577.0,70.3190747052459,70.3190747052459,14.21,14.21,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
73,3432.0,3432.0,4614.0,4614.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1365.0,1365.0,577.0,577.0,70.3190747052459,70.3190747052459,13.65,13.65,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
74,3462.0,3462.0,4670.0,4670.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1309.0,1309.0,577.0,577.0,70.3190747052459,70.3190747052459,13.09,13.09,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
75,3492.0,3492.0,4726.0,4726.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1253.0,1253.0,577.0,577.0,70.3190747052459,70.3190747052459,12.53,12.53,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
76,3522.0,3522.0,4782.0,4782.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1197.0,1197.0,577.0,577.0,70.3190747052459,70.3190747052459,11.97,11.97,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
77,3552.0,3552.0,4838.0,4838.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1141.0,1141.0,577.0,577.0,70.3190747052459,70.3190747052459,11.41,11.41,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
78,3582.0,3582.0,4894.0,4894.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1085.0,1085.0,577.0,577.0,70.3190747052459,70.3190747052459,10.85,10.85,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
79,3612.0,3612.0,4950.0,4950.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1029.0,1029.0,577.0,577.0,70.3190747052459,70.3190747052459,10.29,10.29,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
80,3642.0,3642.0,5006.0,5006.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,973.0,973.0,577.0,577.0,70.3190747052459,70.3190747052459,9.73,9.73,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
81,3672.0,3672.0,5062.0,5062.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,917.0,917.0,577.0,577.0,70.3190747052459,70.3190747052459,9.17,9.17,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
82,3702.0,3702.0,5118.0,5118.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,861.0,861.0,577.0,577.0,70.3190747052459,70.3190747052459,8.61,8.61,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
83,3732.0,3732.0,5174.0,5174.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,805.0,805.0,577.0,577.0,70.3190747052459,70.3190747052459,8.05,8.05,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
84,3762.0,3762.0,5230.0,5230.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,749.0,749.0,577.0,577.0,70.3190747052459,70.3190747052459,7.49,7.49,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
85,3792.0,3792.0,5286.0,5286.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,693.0,693.0,577.0,577.0,70.3190747052459,70.3190747052459,6.93,6.93,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
86,3822.0,3822.0,5342.0,5342.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,637.0,637.0,577.0,577.0,70.3190747052459,70.3190747052459,6.37,6.37,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
87,3852.0,3852.0,5398.0,5398.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,581.0,581.0,577.0,577.0,70.3190747052459,70.3190747052459,5.81,5.81,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
88,3882.0,3882.0,5454.0,5454.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,525.0,525.0,577.0,577.0,70.3190747052459,70.3190747052459,5.25,5.25,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
89,3912.0,3912.0,5510.0,5510.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,469.0,469.0,577.0,577.0,70.3190747052459,70.3190747052459,4.69,4.69,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
90,3942.0,3942.0,5566.0,5566.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,413.0,413.0,577.0,577.0,70.3190747052459,70.3190747052459,4.13,4.13,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
91,3972.0,3972.0,5622.0,5622.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,357.0,357.0,577.0,577.0,70.3190747052459,70.3190747052459,3.57,3.57,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
92,4002.0,4002.0,5678.0,5678.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,301.0,301.0,577.0,577.0,70.3190747052459,70.3190747052459,3.01,3.01,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
93,4032.0,4032.0,5734.0,5734.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,245.0,245.0,577.0,577.0,70.3190747052459,70.3190747052459,2.45,2.45,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
94,4062.0,4062.0,5790.0,5790.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,189.0,189.0,577.0,577.0,70.3190747052459,70.3190747052459,1.89,1.89,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
95,4092.0,4092.0,5846.0,5846.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,133.0,133.0,577.0,577.0,70.3190747052459,70.3190747052459,1.33,1.33,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
96,4122.0,4122.0,5902.0,5902.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,77.0,77.0,577.0,577.0,70.3190747052459,70.3190747052459,0.77,0.77,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
97,4152.0,4152.0,5958.0,5958.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,21.0,21.0,577.0,577.0,70.3190747052459,70.3190747052459,0.21,0.21,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
98,4182.0,4182.0,6014.0,6014.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-35.0,-35.0,577.0,577.0,70.3190747052459,70.3190747052459,-0.35,-0.35,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
99,4212.0,4212.0,6070.0,6070.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-91.0,-91.0,577.0,577.0,70.3190747052459,70.3190747052459,-0.91,-0.91,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
100,4242.0,4242.0,6126.0,6126.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-147.0,-147.0,577.0,577.0,70.3190747052459,70.3190747052459,-1.47,-1.47,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
101,4272.0,4272.0,6182.0,6182.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-203.0,-203.0,577.0,577.0,70.3190747052459,70.3190747052459,-2.03,-2.03,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
102,4302.0,4302.0,6238.0,6238.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-259.0,-259.0,577.0,577.0,70.3190747052459,70.3190747052459,-2.59,-2.59,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
103,4332.0,4332.0,6294.0,6294.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-315.0,-315.0,577.0,577.0,70.3190747052459,70.3190747052459,-3.15,-3.15,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
104,4362.0,4362.0,6350.0,6350.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-371.0,-371.0,577.0,577.0,70.3190747052459,70.3190747052459,-3.71,-3.71,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
105,4392.0,4392.0,6406.0,6406.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-427.0,-427.0,577.0,577.0,70.3190747052459,70.3190747052459,-4.27,-4.27,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
106,4422.0,4422.0,6462.0,6462.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-483.0,-483.0,577.0,577.0,70.3190747052459,70.3190747052459,-4.83,-4.83,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
107,4452.0,4452.0,6518.0,6518.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-539.0,-539.0,577.0,577.0,70.3190747052459,70.3190747052459,-5.39,-5.39,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
108,4482.0,4482.0,6574.0,6574.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-595.0,-595.0,577.0,577.0,70.3190747052459,70.3190747052459,-5.95,-5.95,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
109,4512.0,4512.0,6630.0,6630.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-651.0,-651.0,577.0,577.0,70.3190747052459,70.3190747052459,-6.51,-6.51,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
110,4542.0,4542.0,6686.0,6686.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-707.0,-707.0,577.0,577.0,70.3190747052459,70.3190747052459,-7.07,-7.07,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
111,4572.0,4572.0,6742.0,6742.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-763.0,-763.0,577.0,577.0,70.3190747052459,70.3190747052459,-7.63,-7.63,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
112,4602.0,4602.0,6798.0,6798.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-819.0,-819.0,577.0,577.0,70.3190747052459,70.3190747052459,-8.19,-8.19,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
113,4632.0,4632.0,6854.0,6854.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-875.0,-875.0,577.0,577.0,70.3190747052459,70.3190747052459,-8.75,-8.75,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
114,4662.0,4662.0,6910.0,6910.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-931.0,-931.0,577.0,577.0,70.3190747052459,70.3190747052459,-9.31,-9.31,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
115,4692.0,4692.0,6966.0,6966.0,963.0,963.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,-987.0,-987.0,577.0,577.0,70.3190747052459,70.3190747052459,-9.87,-9.87,0.0,0.0,59.79,59.79,10.303571428571429,10.303571428571429
