Cycle,Total Messages,,Total Cycle Spend,,Total Data Received,,Peers Remaining,,Unsatisfied,,Budget Exhausted,,Orphaned,,PEER_DOWN,,MALFORMED_RECORDS,,DATA_REQUEST,,NO_DATA,,NO_ACCESS,,POLICY_INFORM,,REJECT_POLICIES,,RECORD_INFORM,,DATA_RESULT,,DATA_RESULT (+Data),,Data Received,,Cycle Spend,,Total Profit,,Total Neighbours,,Average Satisfaction,,Average Profit,,Average Data Received,,Average Normalised Profit,,Average Neighbours,
115,5691.0,5691.0,7966.0,7966.0,1302.0,1302.0,44.0,44.0,66.0,66.0,22.0,22.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,44.0,44.0,-1095.0,-1095.0,463.0,463.0,66.31354986595943,66.31354986595943,-10.95,-10.95,0.045454545454545456,0.045454545454545456,68.71,68.71,10.522727272727273,10.522727272727273
116,5712.0,5712.0,8010.0,8010.0,1302.0,1302.0,44.0,44.0,66.0,66.0,22.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,-1139.0,-1139.0,463.0,463.0,66.31354986595943,66.31354986595943,-11.39,-11.39,0.0,0.0,68.71,68.71,10.522727272727273,10.522727272727273
117,5733.0,5733.0,8054.0,8054.0,1302.0,1302.0,44.0,44.0,66.0,66.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,-1183.0,-1183.0,462.0,462.0,66.31354986595943,66.31354986595943,-11.83,-11.83,0.0,0.0,68.71,68.71,10.5,10.5
118,5754.0,5754.0,8098.0,8098.0,1302.0,1302.0,44.0,44.0,66.0,66.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,-1227.0,-1227.0,463.0,463.0,66.31354986595943,66.31354986595943,-12.27,-12.27,0.0,0.0,68.71,68.71,10.522727272727273,10.522727272727273
119,5774.0,5774.0,8140.0,8140.0,1302.0,1302.0,42.0,42.0,66.0,66.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,-1271.0,-1271.0,444.0,444.0,66.31354986595943,66.31354986595943,-12.71,-12.71,0.0,0.0,68.69,68.69,10.571428571428571,10.571428571428571
120,5795.0,5795.0,8182.0,8182.0,1302.0,1302.0,42.0,42.0,66.0,66.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,-1313.0,-1313.0,445.0,445.0,66.31354986595943,66.31354986595943,-13.13,-13.13,0.0,0.0,68.69,68.69,10.595238095238095,10.595238095238095
121,5815.0,5815.0,8223.0,8223.0,1302.0,1302.0,41.0,41.0,66.0,66.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,-1355.0,-1355.0,436.0,436.0,66.31354986595943,66.31354986595943,-13.55,-13.55,0.0,0.0,68.68,68.68,10.634146341463415,10.634146341463415
122,5835.0,5835.0,8264.0,8264.0,1302.0,1302.0,41.0,41.0,66.0,66.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,-1396.0,-1396.0,437.0,437.0,66.31354986595943,66.31354986595943,-13.96,-13.96,0.0,0.0,68.68,68.68,10.658536585365853,10.658536585365853
123,5855.0,5855.0,8305.0,8305.0,1302.0,1302.0,41.0,41.0,66.0,66.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,-1437.0,-1437.0,438.0,438.0,66.31354986595943,66.31354986595943,-14.37,-14.37,0.0,0.0,68.68,68.68,10.682926829268293,10.682926829268293
124,5875.0,5875.0,8346.0,8346.0,1302.0,1302.0,41.0,41.0,66.0,66.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,-1478.0,-1478.0,438.0,438.0,66.31354986595943,66.31354986595943,-14.78,-14.78,0.0,0.0,68.68,68.68,10.682926829268293,10.682926829268293
125,5894.0,5894.0,8386.0,8386.0,1302.0,1302.0,40.0,40.0,66.0,66.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-1519.0,-1519.0,427.0,427.0,66.31354986595943,66.31354986595943,-15.19,-15.19,0.0,0.0,68.67,68.67,10.675,10.675
126,5913.0,5913.0,8426.0,8426.0,1302.0,1302.0,40.0,40.0,66.0,66.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-1559.0,-1559.0,427.0,427.0,66.31354986595943,66.31354986595943,-15.59,-15.59,0.0,0.0,68.67,68.67,10.675,10.675
127,5932.0,5932.0,8466.0,8466.0,1302.0,1302.0,40.0,40.0,66.0,66.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-1599.0,-1599.0,427.0,427.0,66.31354986595943,66.31354986595943,-15.99,-15.99,0.0,0.0,68.67,68.67,10.675,10.675
128,5952.0,5952.0,8506.0,8506.0,1302.0,1302.0,40.0,40.0,66.0,66.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-1639.0,-1639.0,428.0,428.0,66.31354986595943,66.31354986595943,-16.39,-16.39,0.0,0.0,68.67,68.67,10.7,10.7
129,5972.0,5972.0,8545.0,8545.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1679.0,-1679.0,419.0,419.0,66.31354986595943,66.31354986595943,-16.79,-16.79,0.0,0.0,68.66,68.66,10.743589743589743,10.743589743589743
130,5992.0,5992.0,8584.0,8584.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1718.0,-1718.0,420.0,420.0,66.31354986595943,66.31354986595943,-17.18,-17.18,0.0,0.0,68.66,68.66,10.76923076923077,10.76923076923077
131,6012.0,6012.0,8623.0,8623.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1757.0,-1757.0,420.0,420.0,66.31354986595943,66.31354986595943,-17.57,-17.57,0.0,0.0,68.66,68.66,10.76923076923077,10.76923076923077
132,6032.0,6032.0,8662.0,8662.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1796.0,-1796.0,420.0,420.0,66.31354986595943,66.31354986595943,-17.96,-17.96,0.0,0.0,68.66,68.66,10.76923076923077,10.76923076923077
133,6052.0,6052.0,8701.0,8701.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1835.0,-1835.0,420.0,420.0,66.31354986595943,66.31354986595943,-18.35,-18.35,0.0,0.0,68.66,68.66,10.76923076923077,10.76923076923077
134,6072.0,6072.0,8740.0,8740.0,1302.0,1302.0,39.0,39.0,66.0,66.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,-1874.0,-1874.0,420.0,420.0,66.31354986595943,66.31354986595943,-18.74,-18.74,0.0,0.0,68.66,68.66,10.76923076923077,10.76923076923077
135,6091.0,6091.0,8778.0,8778.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-1913.0,-1913.0,409.0,409.0,66.31354986595943,66.31354986595943,-19.13,-19.13,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
136,6110.0,6110.0,8816.0,8816.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-1951.0,-1951.0,409.0,409.0,66.31354986595943,66.31354986595943,-19.51,-19.51,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
137,6129.0,6129.0,8854.0,8854.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-1989.0,-1989.0,409.0,409.0,66.31354986595943,66.31354986595943,-19.89,-19.89,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
138,6148.0,6148.0,8892.0,8892.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2027.0,-2027.0,409.0,409.0,66.31354986595943,66.31354986595943,-20.27,-20.27,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
139,6167.0,6167.0,8930.0,8930.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2065.0,-2065.0,409.0,409.0,66.31354986595943,66.31354986595943,-20.65,-20.65,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
140,6186.0,6186.0,8968.0,8968.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2103.0,-2103.0,409.0,409.0,66.31354986595943,66.31354986595943,-21.03,-21.03,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
141,6205.0,6205.0,9006.0,9006.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2141.0,-2141.0,409.0,409.0,66.31354986595943,66.31354986595943,-21.41,-21.41,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
142,6224.0,6224.0,9044.0,9044.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2179.0,-2179.0,409.0,409.0,66.31354986595943,66.31354986595943,-21.79,-21.79,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
143,6243.0,6243.0,9082.0,9082.0,1302.0,1302.0,38.0,38.0,66.0,66.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,-2217.0,-2217.0,409.0,409.0,66.31354986595943,66.31354986595943,-22.17,-22.17,0.0,0.0,68.65,68.65,10.763157894736842,10.763157894736842
144,6261.0,6261.0,9119.0,9119.0,1302.0,1302.0,37.0,37.0,66.0,66.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,-2255.0,-2255.0,398.0,398.0,66.31354986595943,66.31354986595943,-22.55,-22.55,0.0,0.0,68.64,68.64,10.756756756756756,10.756756756756756
145,6279.0,6279.0,9156.0,9156.0,1302.0,1302.0,37.0,37.0,66.0,66.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,-2292.0,-2292.0,398.0,398.0,66.31354986595943,66.31354986595943,-22.92,-22.92,0.0,0.0,68.64,68.64,10.756756756756756,10.756756756756756
146,6297.0,6297.0,9192.0,9192.0,1302.0,1302.0,36.0,36.0,66.0,66.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,-2329.0,-2329.0,387.0,387.0,66.31354986595943,66.31354986595943,-23.29,-23.29,0.0,0.0,68.63,68.63,10.75,10.75
147,6315.0,6315.0,9228.0,9228.0,1302.0,1302.0,36.0,36.0,66.0,66.0,30.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,-2365.0,-2365.0,387.0,387.0,66.31354986595943,66.31354986595943,-23.65,-23.65,0.0,0.0,68.63,68.63,10.75,10.75
148,6332.0,6332.0,9264.0,9264.0,1302.0,1302.0,36.0,36.0,66.0,66.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,-2401.0,-2401.0,386.0,386.0,66.31354986595943,66.31354986595943,-24.01,-24.01,0.0,0.0,68.63,68.63,10.722222222222221,10.722222222222221
149,6350.0,6350.0,9299.0,9299.0,1302.0,1302.0,35.0,35.0,66.0,66.0,31.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,-2437.0,-2437.0,376.0,376.0,66.31354986595943,66.31354986595943,-24.37,-24.37,0.0,0.0,68.62,68.62,10.742857142857142,10.742857142857142
150,6367.0,6367.0,9334.0,9334.0,1302.0,1302.0,35.0,35.0,66.0,66.0,31.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,-2472.0,-2472.0,375.0,375.0,66.31354986595943,66.31354986595943,-24.72,-24.72,0.0,0.0,68.62,68.62,10.714285714285714,10.714285714285714
151,6385.0,6385.0,9369.0,9369.0,1302.0,1302.0,35.0,35.0,66.0,66.0,31.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,-2507.0,-2507.0,374.0,374.0,66.31354986595943,66.31354986595943,-25.07,-25.07,0.0,0.0,68.62,68.62,10.685714285714285,10.685714285714285
152,6402.0,6402.0,9404.0,9404.0,1302.0,1302.0,35.0,35.0,66.0,66.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,-2542.0,-2542.0,373.0,373.0,66.31354986595943,66.31354986595943,-25.42,-25.42,0.0,0.0,68.62,68.62,10.657142857142857,10.657142857142857
153,6420.0,6420.0,9439.0,9439.0,1302.0,1302.0,35.0,35.0,66.0,66.0,31.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,-2577.0,-2577.0,374.0,374.0,66.31354986595943,66.31354986595943,-25.77,-25.77,0.0,0.0,68.62,68.62,10.685714285714285,10.685714285714285
154,6436.0,6436.0,9473.0,9473.0,1302.0,1302.0,34.0,34.0,65.0,65.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,-2563.0,-2563.0,363.0,363.0,66.55492917630426,66.55492917630426,-25.63,-25.63,0.0,0.0,69.1,69.1,10.676470588235293,10.676470588235293
155,6452.0,6452.0,9505.0,9505.0,1302.0,1302.0,32.0,32.0,65.0,65.0,33.0,33.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,-2597.0,-2597.0,342.0,342.0,66.55492917630426,66.55492917630426,-25.97,-25.97,0.0,0.0,69.08,69.08,10.6875,10.6875
156,6467.0,6467.0,9536.0,9536.0,1302.0,1302.0,31.0,31.0,65.0,65.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,-2629.0,-2629.0,331.0,331.0,66.55492917630426,66.55492917630426,-26.29,-26.29,0.0,0.0,69.07,69.07,10.67741935483871,10.67741935483871
157,6483.0,6483.0,9567.0,9567.0,1302.0,1302.0,31.0,31.0,65.0,65.0,34.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,-2660.0,-2660.0,331.0,331.0,66.55492917630426,66.55492917630426,-26.6,-26.6,0.0,0.0,69.07,69.07,10.67741935483871,10.67741935483871
158,6499.0,6499.0,9597.0,9597.0,1302.0,1302.0,30.0,30.0,65.0,65.0,35.0,35.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,-2691.0,-2691.0,320.0,320.0,66.55492917630426,66.55492917630426,-26.91,-26.91,0.0,0.0,69.06,69.06,10.666666666666666,10.666666666666666
159,6515.0,6515.0,9627.0,9627.0,1302.0,1302.0,30.0,30.0,65.0,65.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,-2721.0,-2721.0,319.0,319.0,66.55492917630426,66.55492917630426,-27.21,-27.21,0.0,0.0,69.06,69.06,10.633333333333333,10.633333333333333
160,6531.0,6531.0,9657.0,9657.0,1302.0,1302.0,30.0,30.0,65.0,65.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,-2751.0,-2751.0,319.0,319.0,66.55492917630426,66.55492917630426,-27.51,-27.51,0.0,0.0,69.06,69.06,10.633333333333333,10.633333333333333
161,6547.0,6547.0,9687.0,9687.0,1302.0,1302.0,30.0,30.0,65.0,65.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,-2781.0,-2781.0,319.0,319.0,66.55492917630426,66.55492917630426,-27.81,-27.81,0.0,0.0,69.06,69.06,10.633333333333333,10.633333333333333
162,6562.0,6562.0,9716.0,9716.0,1302.0,1302.0,29.0,29.0,65.0,65.0,36.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,-2811.0,-2811.0,308.0,308.0,66.55492917630426,66.55492917630426,-28.11,-28.11,0.0,0.0,69.05,69.05,10.620689655172415,10.620689655172415
163,6576.0,6576.0,9745.0,9745.0,1302.0,1302.0,29.0,29.0,65.0,65.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,-2840.0,-2840.0,308.0,308.0,66.55492917630426,66.55492917630426,-28.4,-28.4,0.0,0.0,69.05,69.05,10.620689655172415,10.620689655172415
164,6588.0,6588.0,9773.0,9773.0,1302.0,1302.0,28.0,28.0,65.0,65.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,-2869.0,-2869.0,298.0,298.0,66.55492917630426,66.55492917630426,-28.69,-28.69,0.0,0.0,69.04,69.04,10.642857142857142,10.642857142857142
165,6600.0,6600.0,9801.0,9801.0,1302.0,1302.0,28.0,28.0,65.0,65.0,37.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,-2897.0,-2897.0,298.0,298.0,66.55492917630426,66.55492917630426,-28.97,-28.97,0.0,0.0,69.04,69.04,10.642857142857142,10.642857142857142
166,6612.0,6612.0,9829.0,9829.0,1302.0,1302.0,28.0,28.0,65.0,65.0,37.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,-2925.0,-2925.0,298.0,298.0,66.55492917630426,66.55492917630426,-29.25,-29.25,0.0,0.0,69.04,69.04,10.642857142857142,10.642857142857142
167,6624.0,6624.0,9857.0,9857.0,1302.0,1302.0,28.0,28.0,65.0,65.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,-2953.0,-2953.0,297.0,297.0,66.55492917630426,66.55492917630426,-29.53,-29.53,0.0,0.0,69.04,69.04,10.607142857142858,10.607142857142858
168,6636.0,6636.0,9885.0,9885.0,1302.0,1302.0,28.0,28.0,65.0,65.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,-2981.0,-2981.0,297.0,297.0,66.55492917630426,66.55492917630426,-29.81,-29.81,0.0,0.0,69.04,69.04,10.607142857142858,10.607142857142858
169,6647.0,6647.0,9912.0,9912.0,1302.0,1302.0,27.0,27.0,65.0,65.0,38.0,38.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,-3009.0,-3009.0,286.0,286.0,66.55492917630426,66.55492917630426,-30.09,-30.09,0.0,0.0,69.03,69.03,10.592592592592593,10.592592592592593
170,6658.0,6658.0,9939.0,9939.0,1302.0,1302.0,27.0,27.0,65.0,65.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,-3036.0,-3036.0,287.0,287.0,66.55492917630426,66.55492917630426,-30.36,-30.36,0.0,0.0,69.03,69.03,10.62962962962963,10.62962962962963
171,6669.0,6669.0,9966.0,9966.0,1302.0,1302.0,27.0,27.0,65.0,65.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,-3063.0,-3063.0,288.0,288.0,66.55492917630426,66.55492917630426,-30.63,-30.63,0.0,0.0,69.03,69.03,10.666666666666666,10.666666666666666
